
847.1889329084919,-44.9929726683482,848.4252865884121,-135.090439505763,848.6331019013041,45.09041735870115,-19,1,794.2614870360176,-46.62243481050123,872.7247984265521,-138.58593749444717,827.8417130035584,48.78063158277096
794.2614870360176,-46.62243481050123,872.7247984265521,-138.58593749444717,827.8417130035584,48.78063158277096,6,-15,770.0763102619379,-47.14982882129521,880.9645825041098,-140.14447599601087,823.4381941752766,50.50494871677122
770.0763102619379,-47.14982882129521,880.9645825041098,-140.14447599601087,823.4381941752766,50.50494871677122,27,23,826.2261083699927,-41.64993614124402,800.5977954954803,-136.697365666005,897.1232368812118,46.5146934915434
850.0478310155039,-39.40308562350331,765.6277548614356,-135.1895409279503,931.436152945634,45.15579995345262,8,-4,857.7185545474089,-38.495236076865716,751.3697404173903,-134.72023397689452,945.7026080195066,44.77772355246388
858.0586247588113,-38.32107437630886,748.7404433600354,-134.71630792352929,948.3322558697361,44.77601583948012,-23,-13,834.3848895559789,-45.76613242006736,859.8023725946232,-135.94749604763643,837.4921591987254,45.97273908262238
834.3848895559789,-45.76613242006736,859.8023725946232,-135.94749604763643,837.4921591987254,45.97273908262238,-4,-12,822.5482669104953,-49.162532546370734,908.6697592621091,-136.77524641739032,789.3247515423924,47.04376807447793
822.5482669104953,-49.162532546370734,908.6697592621091,-136.77524641739032,789.3247515423924,47.04376807447793,7,19,834.2376257063383,-45.66862204249816,858.383094046096,-135.95770625535988,838.9157865627209,45.979932276033814
834.2376257063383,-45.66862204249816,858.383094046096,-135.95770625535988,838.9157865627209,45.979932276033814,-15,-10,806.6875692847932,-48.608502474069105,900.3484938836783,-137.76547361590264,798.9381658417677,48.116826097114256
796.7593730384757,-49.63085372142959,914.4727456434471,-138.40851634077347,786.0837350592268,48.966048468007614,9,-6,798.0228788485014,-49.28861915917561,909.734824641582,-138.3234501754372,790.6124931757972,48.824893738058186
798.2346127961772,-49.11237251532887,907.2832771884771,-138.30770736804158,793.0141907090081,48.78498084583391,-12,17,804.3731391688543,-48.30942293338339,896.1188464798389,-137.91018783368932,803.3824027300803,48.24645938572274
804.3731391688543,-48.30942293338339,896.1188464798389,-137.91018783368932,803.3824027300803,48.24645938572274,6,21,867.2696777295843,-48.42483287811211,900.5021165489712,-133.90602748362392,796.9037770704673,43.76378908944742
881.4372865413958,-48.74133598716982,906.5751122248275,-133.03847298705801,791.6207994396424,42.75349529463858,-18,23,882.141851761325,-48.92133553469744,909.4023920294578,-133.01192559538495,788.8324071872933,42.70790467072393
881.6369752945585,-48.94037878238626,909.6420330033885,-133.04546065106538,788.5540211085971,42.745182693937466,-8,-21,921.9274965782441,-45.54387279849228,860.4121924676733,-130.10908539037746,842.9749491811892,40.00766085563237
929.9526616521313,-44.413992565918115,842.954039621309,-129.4602351413443,861.8894830045691,39.58231020688213,24,23,936.5979668743589,-50.116871687616424,935.8689011358282,-129.82968381113895,769.6300874791622,38.70879935938217
936.5979668743589,-50.116871687616424,935.8689011358282,-129.82968381113895,769.6300874791622,38.70879935938217,2,-1,939.8424522262411,-52.16749414351975,969.4360933071525,-130.03096063110928,736.068960768374,38.449490543201094
939.8424522262411,-52.16749414351975,969.4360933071525,-130.03096063110928,736.068960768374,38.449490543201094,29,-29,930.0683526562982,-51.39894757306784,955.1929085859047,-130.45172566911054,748.7127757777346,39.19356045957309
930.0683526562982,-51.39894757306784,955.1929085859047,-130.45172566911054,748.7127757777346,39.19356045957309,2,-22,918.7384613023231,-54.79294166774396,1006.4000756538925,-131.76325033092687,694.5898647951612,40.30748218686711
918.7384613023231,-54.79294166774396,1006.4000756538925,-131.76325033092687,694.5898647951612,40.30748218686711,-12,16,931.6929265846161,-56.09855839033078,1029.976600437023,-131.3405229394139,672.4011521761447,39.38930132578377
932.6758341740536,-55.99567080301544,1028.6079426352235,-131.2638950121531,673.9754087889756,39.292636400179596,-24,15,904.1545082816156,-56.761039344327656,1033.4721742001427,-132.967986294379,665.2440265391115,41.8422825447172
896.9027442960803,-56.498069227366244,1027.7611262963005,-133.3064009021257,670.4325564334118,42.40323199539134,-20,-1,872.3135885239036,-53.50428877137881,977.6319208799649,-134.16809640170644,719.6673931223021,43.869867271921706
872.0784812354104,-52.491676995842326,962.3664070580706,-134.04105583655556,735.0011411105837,43.74437414817954,30,-12,901.2159992604546,-54.14692083781477,992.6479443000019,-132.619631637402,706.4688792317886,41.65444435371291
901.2159992604546,-54.14692083781477,992.6479443000019,-132.619631637402,706.4688792317886,41.65444435371291,17,-9,918.6779074443347,-53.232650537355475,981.9531524600864,-131.45698591268942,719.5433396441813,40.162220896495455
918.6779074443347,-53.232650537355475,981.9531524600864,-131.45698591268942,719.5433396441813,40.162220896495455,-15,-13,913.3669383477595,-57.7747153338414,1051.3386343451666,-132.69791914461953,647.9437969969,41.26305284433653
913.3669383477595,-57.7747153338414,1051.3386343451666,-132.69791914461953,647.9437969969,41.26305284433653,-9,-26,937.344929694683,-63.99430563288442,1154.2281564856794,-133.1243074627378,544.758145624579,41.02331909459339
937.344929694683,-63.99430563288442,1154.2281564856794,-133.1243074627378,544.758145624579,41.02331909459339,0,22,932.6655188913976,-61.85754817196577,1119.8618531448244,-132.74518843736726,579.738156523236,40.64137333831936
935.5571739043264,-61.01707817170829,1107.8319121797538,-132.37640889252853,592.5594195047869,40.09071924792143,4,26,967.5808981620618,-58.369499226608156,1076.272762123107,-130.05198825608716,631.6530016457629,36.548954591801035
983.6003176952502,-57.8150156026448,1072.4102167408687,-129.08194355914208,639.985863101832,35.05094469590479,-14,5,988.6288735490925,-57.20466331559592,1064.064506322313,-128.64625489461636,650.278593846474,34.566970188558116
988.6288735490925,-57.20466331559592,1064.064506322313,-128.64625489461636,650.278593846474,34.566970188558116,-15,8,965.1329925001279,-55.567789984580344,1030.419117258726,-129.41767906944432,678.963513903547,36.510438705005896
965.4748860954386,-55.206433012248176,1024.6620494977844,-129.30564052739405,685.0371053315288,36.464998151912035,10,-22,951.2525580019775,-52.877264265557095,983.3775699624766,-129.52951391931867,724.2506673143668,37.56266111732709
943.4013918311455,-52.63654673655269,977.7298533383046,-129.92402735147942,728.3164875992733,38.17855746117218,-9,21,956.2415364945367,-53.82943436296281,999.9607212873075,-129.46893689630218,708.3390968437592,37.179673371105665
956.2415364945367,-53.82943436296281,999.9607212873075,-129.46893689630218,708.3390968437592,37.179673371105665,18,-22,946.6750635447812,-53.40464087924922,990.8110273596654,-129.90565141639647,715.5882027657495,37.93773179699244
941.7893414789489,-53.433150402751664,990.1381376976408,-130.1868980691263,715.2509236088775,38.32989109910004,7,8,982.7830285823745,-52.690261544431145,988.0340680713111,-127.70751028603553,727.900158860777,35.07854672343378
